disease,step,rr_mean,rr_lci,rr_uci
cancer,7630,0.931245976026805,0.862703092945807,0.999930053027786
cancer,7640,0.93114105656848,0.86249197883912,0.99993016283465
cancer,7650,0.931036137110156,0.862280864732433,0.999930272641514
cancer,7660,0.930931217651831,0.862069750625746,0.999930382448377
cancer,7670,0.930826298193506,0.861858636519059,0.999930492255241
cancer,7680,0.930721378735181,0.861647522412372,0.999930602062105
cancer,7690,0.930616459276857,0.861436408305685,0.999930711868969
cancer,7700,0.930511539818532,0.861225294198997,0.999930821675832
cancer,7710,0.930406620360207,0.86101418009231,0.999930931482696
cancer,7720,0.930301700901883,0.860803065985623,0.99993104128956
cancer,7730,0.930196781443558,0.860591951878936,0.999931151096424
cancer,7740,0.930091861985233,0.860380837772249,0.999931260903287
cancer,7750,0.929986942526908,0.860169723665562,0.999931370710151
cancer,7760,0.929882023068584,0.859958609558875,0.999931480517015
cancer,7770,0.929777103610259,0.859747495452188,0.999931590323879
cancer,7780,0.929672184151934,0.8595363813455,0.999931700130742
cancer,7790,0.929567264693609,0.859325267238813,0.999931809937606
cancer,7800,0.929462345235285,0.859114153132126,0.99993191974447
cancer,7810,0.92935742577696,0.858903039025439,0.999932029551334
cancer,7820,0.929252506318635,0.858691924918752,0.999932139358197
cancer,7830,0.92914758686031,0.858480810812065,0.999932249165061
cancer,7840,0.929042667401986,0.858269696705378,0.999932358971925
cancer,7850,0.928937747943661,0.858058582598691,0.999932468778789
cancer,7860,0.928832828485336,0.857847468492003,0.999932578585653
cancer,7870,0.928727909027012,0.857636354385316,0.999932688392516
cancer,7880,0.928622989568687,0.857425240278629,0.99993279819938
cancer,7890,0.928518070110362,0.857214126171942,0.999932908006244
cancer,7900,0.928413150652037,0.857003012065255,0.999933017813107
cancer,7910,0.928308231193713,0.856791897958568,0.999933127619971
cancer,7920,0.928203311735388,0.856580783851881,0.999933237426835
cancer,7930,0.928098392277063,0.856369669745193,0.999933347233699
cancer,7940,0.927993472818738,0.856158555638506,0.999933457040562
cancer,7950,0.927888553360414,0.855947441531819,0.999933566847426
cancer,7960,0.927783633902089,0.855736327425132,0.99993367665429
cancer,7970,0.927678714443764,0.855525213318445,0.999933786461154
cancer,7980,0.92757379498544,0.855314099211758,0.999933896268018
cancer,7990,0.927468875527115,0.855102985105071,0.999934006074881
cancer,8000,0.92736395606879,0.854891870998383,0.999934115881745
cancer,8010,0.927259036610466,0.854680756891696,0.999934225688609
cancer,8020,0.927154117152141,0.854469642785009,0.999934335495473
cancer,8030,0.927049197693816,0.854258528678322,0.999934445302336
cancer,8040,0.926944278235491,0.854047414571635,0.9999345551092
cancer,8050,0.926839358777167,0.853836300464948,0.999934664916064
cancer,8060,0.926734439318842,0.853625186358261,0.999934774722928
cancer,8070,0.926629519860517,0.853414072251574,0.999934884529791
cancer,8080,0.926524600402192,0.853202958144886,0.999934994336655
cancer,8090,0.926419680943868,0.852991844038199,0.999935104143519
cancer,8100,0.926314761485543,0.852780729931512,0.999935213950383
cancer,8110,0.926209842027218,0.852569615824825,0.999935323757246
cancer,8120,0.926104922568894,0.852358501718138,0.99993543356411
cancer,8130,0.926000003110569,0.852147387611451,0.999935543370974
cancer,8140,0.925895083652244,0.851936273504763,0.999935653177838
cancer,8150,0.92579016419392,0.851725159398076,0.999935762984702
cancer,8160,0.925685244735595,0.851514045291389,0.999935872791565
cancer,8170,0.92558032527727,0.851302931184702,0.999935982598429
cancer,8180,0.925475405818945,0.851091817078015,0.999936092405293
cancer,8190,0.925370486360621,0.850880702971328,0.999936202212156
cancer,8200,0.925265566902296,0.850669588864641,0.99993631201902
cancer,8210,0.925160647443971,0.850458474757954,0.999936421825884
cancer,8220,0.925055727985646,0.850247360651266,0.999936531632748
cancer,8230,0.924950808527322,0.850036246544579,0.999936641439611
cancer,8240,0.924845889068997,0.849825132437892,0.999936751246475
cancer,8250,0.924740969610672,0.849614018331205,0.999936861053339
cancer,8260,0.924636050152347,0.849402904224518,0.999936970860203
cancer,8270,0.924531130694023,0.849191790117831,0.999937080667067
cancer,8280,0.924426211235698,0.848980676011144,0.99993719047393
cancer,8290,0.924321291777373,0.848769561904457,0.999937300280794
cancer,8300,0.924216372319048,0.848558447797769,0.999937410087658
cancer,8310,0.924111452860724,0.848347333691082,0.999937519894522
cancer,8320,0.924006533402399,0.848136219584395,0.999937629701385
cancer,8330,0.923901613944074,0.847925105477708,0.999937739508249
cancer,8340,0.92379669448575,0.847713991371021,0.999937849315113
cancer,8350,0.923691775027425,0.847502877264334,0.999937959121977
cancer,8360,0.9235868555691,0.847291763157647,0.99993806892884
cancer,8370,0.923481936110776,0.84708064905096,0.999938178735704
cancer,8380,0.923377016652451,0.846869534944272,0.999938288542568
cancer,8390,0.923272097194126,0.846658420837585,0.999938398349432
cancer,8400,0.923167177735801,0.846447306730898,0.999938508156296
cancer,8410,0.923062258277477,0.846236192624211,0.999938617963159
cancer,8420,0.922957338819152,0.846025078517524,0.999938727770023
cancer,8430,0.922852419360827,0.845813964410837,0.999938837576887
cancer,8440,0.922747499902503,0.84560285030415,0.999938947383751
cancer,8450,0.922642580444178,0.845391736197463,0.999939057190614
cancer,8460,0.922537660985853,0.845180622090775,0.999939166997478
cancer,8470,0.922432741527528,0.844969507984088,0.999939276804342
cancer,8480,0.922327822069204,0.844758393877401,0.999939386611205
cancer,8490,0.922222902610879,0.844547279770714,0.999939496418069
cancer,8500,0.922117983152554,0.844336165664027,0.999939606224933
cancer,8510,0.922013063694229,0.84412505155734,0.999939716031797
cancer,8520,0.921908144235905,0.843913937450652,0.999939825838661
cancer,8530,0.92180322477758,0.843702823343966,0.999939935645524
cancer,8540,0.921698305319255,0.843491709237278,0.999940045452388
cancer,8550,0.921593385860931,0.843280595130591,0.999940155259252
cancer,8560,0.921488466402606,0.843069481023904,0.999940265066116
cancer,8570,0.921383546944281,0.842858366917217,0.999940374872979
cancer,8580,0.921278627485956,0.84264725281053,0.999940484679843
cancer,8590,0.921173708027632,0.842436138703843,0.999940594486707
cancer,8600,0.921068788569307,0.842225024597155,0.999940704293571
cancer,8610,0.920963869110982,0.842013910490468,0.999940814100434
cancer,8620,0.920858949652657,0.841802796383781,0.999940923907298
cancer,8630,0.920754030194333,0.841591682277094,0.999941033714162
cancer,8640,0.920649110736008,0.841380568170407,0.999941143521026
cancer,8650,0.920544191277683,0.84116945406372,0.999941253327889
cancer,8660,0.920439271819358,0.840958339957033,0.999941363134753
cancer,8670,0.920334352361034,0.840747225850346,0.999941472941617
cancer,8680,0.920229432902709,0.840536111743658,0.999941582748481
cancer,8690,0.920124513444384,0.840324997636971,0.999941692555345
cancer,8700,0.92001959398606,0.840113883530284,0.999941802362208
cancer,8710,0.919914674527735,0.839902769423597,0.999941912169072
cancer,8720,0.91980975506941,0.83969165531691,0.999942021975936
cancer,8730,0.919704835611086,0.839480541210223,0.999942131782799
cancer,8740,0.919599916152761,0.839269427103536,0.999942241589663
cancer,8750,0.919494996694436,0.839058312996848,0.999942351396527
cancer,8760,0.919390077236111,0.838847198890161,0.999942461203391
cancer,8770,0.919285157777787,0.838636084783474,0.999942571010254
cancer,8780,0.919180238319462,0.838424970676787,0.999942680817118
cancer,8790,0.919075318861137,0.8382138565701,0.999942790623982
cancer,8800,0.918970399402813,0.838002742463413,0.999942900430846
cancer,8810,0.918865479944488,0.837791628356726,0.99994301023771
cancer,8820,0.918760560486163,0.837580514250039,0.999943120044573
cancer,8830,0.918655641027838,0.837369400143351,0.999943229851437
cancer,8840,0.918550721569514,0.837158286036664,0.999943339658301
cancer,8850,0.918445802111189,0.836947171929977,0.999943449465164
cancer,8860,0.918340882652864,0.83673605782329,0.999943559272028
cancer,8870,0.91823596319454,0.836524943716603,0.999943669078892
cancer,8880,0.918131043736215,0.836313829609916,0.999943778885756
cancer,8890,0.91802612427789,0.836102715503229,0.99994388869262
cancer,8900,0.917921204819565,0.835891601396541,0.999943998499483
cancer,8910,0.91781628536124,0.835680487289854,0.999944108306347
cancer,8920,0.917711365902916,0.835469373183167,0.999944218113211
cancer,8930,0.917606446444591,0.83525825907648,0.999944327920075
cancer,8940,0.917501526986266,0.835047144969793,0.999944437726938
cancer,8950,0.917396607527942,0.834836030863106,0.999944547533802
cancer,8960,0.917291688069617,0.834624916756419,0.999944657340666
cancer,8970,0.917186768611292,0.834413802649732,0.99994476714753
cancer,8980,0.917081849152968,0.834202688543044,0.999944876954394
cancer,8990,0.916976929694643,0.833991574436357,0.999944986761257
cancer,9000,0.916872010236318,0.83378046032967,0.999945096568121
cancer,9010,0.916767090777993,0.833569346222983,0.999945206374985
cancer,9020,0.916662171319668,0.833358232116296,0.999945316181848
cancer,9030,0.916557251861344,0.833147118009609,0.999945425988712
cancer,9040,0.916452332403019,0.832936003902922,0.999945535795576
cancer,9050,0.916347412944694,0.832724889796234,0.99994564560244
cancer,9060,0.91624249348637,0.832513775689547,0.999945755409303
cancer,9070,0.916137574028045,0.83230266158286,0.999945865216167
cancer,9080,0.91603265456972,0.832091547476173,0.999945975023031
cancer,9090,0.915927735111396,0.831880433369486,0.999946084829895
cancer,9100,0.915822815653071,0.831669319262799,0.999946194636759
cancer,9110,0.915717896194746,0.831458205156112,0.999946304443622
cancer,9120,0.915612976736421,0.831247091049425,0.999946414250486
cancer,9130,0.915508057278097,0.831035976942738,0.99994652405735
cancer,9140,0.915403137819772,0.83082486283605,0.999946633864213
cancer,9150,0.915298218361447,0.830613748729363,0.999946743671077
cancer,9160,0.915193298903123,0.830402634622676,0.999946853477941
cancer,9170,0.915088379444798,0.830191520515989,0.999946963284805
cancer,9180,0.914983459986473,0.829980406409302,0.999947073091669
cancer,9190,0.914878540528148,0.829769292302615,0.999947182898532
cancer,9200,0.914773621069824,0.829558178195928,0.999947292705396
cancer,9210,0.914668701611499,0.829347064089241,0.99994740251226
cancer,9220,0.914563782153174,0.829135949982553,0.999947512319124
cancer,9230,0.914458862694849,0.828924835875866,0.999947622125987
cancer,9240,0.914353943236525,0.828713721769179,0.999947731932851
cancer,9250,0.9142490237782,0.828502607662492,0.999947841739715
cancer,9260,0.914144104319875,0.828291493555805,0.999947951546579
cancer,9270,0.914039184861551,0.828080379449118,0.999948061353442
cancer,9280,0.913934265403226,0.82786926534243,0.999948171160306
cancer,9290,0.913829345944901,0.827658151235743,0.99994828096717
cancer,9300,0.913724426486576,0.827447037129056,0.999948390774034
cancer,9310,0.913619507028252,0.827235923022369,0.999948500580897
cancer,9320,0.913514587569927,0.827024808915682,0.999948610387761
cancer,9330,0.913409668111602,0.826813694808995,0.999948720194625
cancer,9340,0.913304748653277,0.826602580702308,0.999948830001489
cancer,9350,0.913199829194953,0.82639146659562,0.999948939808353
cancer,9360,0.913094909736628,0.826180352488933,0.999949049615216
cancer,9370,0.912989990278303,0.825969238382246,0.99994915942208
cancer,9380,0.912885070819979,0.825758124275559,0.999949269228944
cancer,9390,0.912780151361654,0.825547010168872,0.999949379035808
cancer,9400,0.912675231903329,0.825335896062185,0.999949488842671
cancer,9410,0.912570312445004,0.825124781955498,0.999949598649535
cancer,9420,0.91246539298668,0.824913667848811,0.999949708456399
cancer,9430,0.912360473528355,0.824702553742123,0.999949818263263
cancer,9440,0.91225555407003,0.824491439635436,0.999949928070126
cancer,9450,0.912150634611706,0.824280325528749,0.99995003787699
cancer,9460,0.912045715153381,0.824069211422062,0.999950147683854
cancer,9470,0.911940795695056,0.823858097315375,0.999950257490718
cancer,9480,0.911835876236731,0.823646983208688,0.999950367297581
cancer,9490,0.911730956778407,0.823435869102001,0.999950477104445
cancer,9500,0.911626037320082,0.823224754995314,0.999950586911309
cancer,9510,0.911521117861757,0.823013640888626,0.999950696718173
cancer,9520,0.911416198403433,0.822802526781939,0.999950806525036
cancer,9530,0.911311278945108,0.822591412675252,0.9999509163319
cancer,9540,0.911206359486783,0.822380298568565,0.999951026138764
cancer,9550,0.911101440028458,0.822169184461878,0.999951135945628
cancer,9560,0.910996520570134,0.821958070355191,0.999951245752491
cancer,9570,0.910891601111809,0.821746956248504,0.999951355559355
cancer,9580,0.910786681653484,0.821535842141817,0.999951465366219
cancer,9590,0.910681762195159,0.821324728035129,0.999951575173083
cancer,9600,0.910576842736835,0.821113613928442,0.999951684979946
cancer,9610,0.91047192327851,0.820902499821755,0.99995179478681
cancer,9620,0.910367003820185,0.820691385715068,0.999951904593674
cancer,9630,0.910262084361861,0.820480271608381,0.999952014400538
cancer,9640,0.910157164903536,0.820269157501694,0.999952124207401
cancer,9650,0.910052245445211,0.820058043395007,0.999952234014265
cancer,9660,0.909947325986886,0.819846929288319,0.999952343821129
cancer,9670,0.909842406528562,0.819635815181632,0.999952453627993
cancer,9680,0.909737487070237,0.819424701074945,0.999952563434857
cancer,9690,0.909632567611912,0.819213586968258,0.99995267324172
cancer,9700,0.909527648153587,0.819002472861571,0.999952783048584
cancer,9710,0.909422728695263,0.818791358754884,0.999952892855448
cancer,9720,0.909317809236938,0.818580244648197,0.999953002662312
cancer,9730,0.909212889778613,0.81836913054151,0.999953112469175
cancer,9740,0.909107970320288,0.818158016434822,0.999953222276039
cancer,9750,0.909003050861964,0.817946902328135,0.999953332082903
cancer,9760,0.908898131403639,0.817735788221448,0.999953441889767
cancer,9770,0.908793211945314,0.817524674114761,0.99995355169663
cancer,9780,0.90868829248699,0.817313560008074,0.999953661503494
cancer,9790,0.908583373028665,0.817102445901387,0.999953771310358
cancer,9800,0.90847845357034,0.8168913317947,0.999953881117222
cancer,9810,0.908373534112016,0.816680217688012,0.999953990924085
cancer,9820,0.908268614653691,0.816469103581325,0.999954100730949
cancer,9830,0.908163695195366,0.816257989474638,0.999954210537813
cancer,9840,0.908058775737041,0.816046875367951,0.999954320344677
cancer,9850,0.907953856278717,0.815835761261264,0.99995443015154
cancer,9860,0.907848936820392,0.815624647154577,0.999954539958404
cancer,9870,0.907744017362067,0.81541353304789,0.999954649765268
cancer,9880,0.907639097903742,0.815202418941203,0.999954759572132
cancer,9890,0.907534178445418,0.814991304834515,0.999954869378995
cancer,9900,0.907429258987093,0.814780190727828,0.999954979185859
cancer,9910,0.907324339528768,0.814569076621141,0.999955088992723
cancer,9920,0.907219420070444,0.814357962514454,0.999955198799587
cancer,9930,0.907114500612119,0.814146848407767,0.99995530860645
cancer,9940,0.907009581153794,0.81393573430108,0.999955418413314
cancer,9950,0.906904661695469,0.813724620194393,0.999955528220178
cancer,9960,0.906799742237145,0.813513506087706,0.999955638027042
cancer,9970,0.90669482277882,0.813302391981018,0.999955747833905
cancer,9980,0.906589903320495,0.813091277874331,0.999955857640769
cancer,9990,0.906484983862171,0.812880163767644,0.999955967447633
cancer,10000,0.906380064403846,0.812669049660957,0.999956077254497
cancer,10010,0.906275144945521,0.81245793555427,0.99995618706136
cancer,10020,0.906170225487196,0.812246821447583,0.999956296868224
cancer,10030,0.906065306028872,0.812035707340895,0.999956406675088
cancer,10040,0.905960386570547,0.811824593234208,0.999956516481952
cancer,10050,0.905855467112222,0.811613479127521,0.999956626288816
cancer,10060,0.905750547653897,0.811402365020834,0.999956736095679
cancer,10070,0.905645628195573,0.811191250914147,0.999956845902543
cancer,10080,0.905540708737248,0.81098013680746,0.999956955709407
cancer,10090,0.905435789278923,0.810769022700773,0.999957065516271
cancer,10100,0.905330869820599,0.810557908594086,0.999957175323134
cancer,10110,0.905225950362274,0.810346794487398,0.999957285129998
cancer,10120,0.905121030903949,0.810135680380711,0.999957394936862
cancer,10130,0.905016111445624,0.809924566274024,0.999957504743725
cancer,10140,0.9049111919873,0.809713452167337,0.999957614550589
cancer,10150,0.904806272528975,0.80950233806065,0.999957724357453
cancer,10160,0.90470135307065,0.809291223953963,0.999957834164317
cancer,10170,0.904596433612326,0.809080109847276,0.999957943971181
cancer,10180,0.904491514154001,0.808868995740589,0.999958053778044
cancer,10190,0.904386594695676,0.808657881633901,0.999958163584908
cancer,10200,0.904281675237351,0.808446767527214,0.999958273391772
cancer,10210,0.904176755779027,0.808235653420527,0.999958383198636
cancer,10220,0.904071836320702,0.80802453931384,0.999958493005499
cancer,10230,0.903966916862377,0.807813425207153,0.999958602812363
cancer,10240,0.903861997404053,0.807602311100466,0.999958712619227
cancer,10250,0.903757077945728,0.807391196993779,0.999958822426091
cancer,10260,0.903652158487403,0.807180082887092,0.999958932232954
cancer,10270,0.903547239029078,0.806968968780404,0.999959042039818
cancer,10280,0.903442319570754,0.806757854673717,0.999959151846682
cancer,10290,0.903337400112429,0.80654674056703,0.999959261653546
cancer,10300,0.903232480654104,0.806335626460343,0.99995937146041
cancer,10310,0.903127561195779,0.806124512353656,0.999959481267273
cancer,10320,0.903022641737455,0.805913398246969,0.999959591074137
cancer,10330,0.90291772227913,0.805702284140282,0.999959700881001
cancer,10340,0.902812802820805,0.805491170033595,0.999959810687865
cancer,10350,0.902707883362481,0.805280055926907,0.999959920494728
cancer,10360,0.902602963904156,0.80506894182022,0.999960030301592
cancer,10370,0.902498044445831,0.804857827713533,0.999960140108456
cancer,10380,0.902393124987506,0.804646713606846,0.99996024991532
cancer,10390,0.902288205529182,0.804435599500159,0.999960359722183
cancer,10400,0.902183286070857,0.804224485393472,0.999960469529047
cancer,10410,0.902078366612532,0.804013371286784,0.999960579335911
cancer,10420,0.901973447154207,0.803802257180097,0.999960689142775
cancer,10430,0.901868527695883,0.80359114307341,0.999960798949638
cancer,10440,0.901763608237558,0.803380028966723,0.999960908756502
cancer,10450,0.901658688779233,0.803168914860036,0.999961018563366
cancer,10460,0.901553769320909,0.802957800753349,0.99996112837023
cancer,10470,0.901448849862584,0.802746686646661,0.999961238177093
cancer,10480,0.901343930404259,0.802535572539975,0.999961347983957
cancer,10490,0.901239010945934,0.802324458433287,0.999961457790821
cancer,10500,0.90113409148761,0.8021133443266,0.999961567597685
cancer,10510,0.901029172029285,0.801902230219913,0.999961677404549
cancer,10520,0.90092425257096,0.801691116113226,0.999961787211412
cancer,10530,0.900819333112636,0.801480002006539,0.999961897018276
cancer,10540,0.900714413654311,0.801268887899852,0.99996200682514
cancer,10550,0.900609494195986,0.801057773793165,0.999962116632003
cancer,10560,0.900504574737662,0.800846659686478,0.999962226438867
cancer,10570,0.900399655279337,0.80063554557979,0.999962336245731
cancer,10580,0.900294735821012,0.800424431473103,0.999962446052595
cancer,10590,0.900189816362687,0.800213317366416,0.999962555859458
cancer,10600,0.900084896904363,0.800002203259729,0.999962665666322
cancer,10610,0.899979977446038,0.799791089153042,0.999962775473186
cancer,10620,0.899875057987713,0.799579975046355,0.99996288528005
cancer,10630,0.899770138529388,0.799368860939667,0.999962995086914
cancer,10640,0.899665219071064,0.79915774683298,0.999963104893777
cancer,10650,0.899560299612739,0.798946632726293,0.999963214700641
cancer,10660,0.899455380154414,0.798735518619606,0.999963324507505
cancer,10670,0.89935046069609,0.798524404512919,0.999963434314368
cancer,10680,0.899245541237765,0.798313290406232,0.999963544121232
cancer,10690,0.89914062177944,0.798102176299545,0.999963653928096
cancer,10700,0.899035702321115,0.797891062192858,0.99996376373496
cancer,10710,0.89893078286279,0.797679948086171,0.999963873541824
cancer,10720,0.898825863404466,0.797468833979483,0.999963983348687
cancer,10730,0.898720943946141,0.797257719872796,0.999964093155551
cancer,10740,0.898616024487816,0.797046605766109,0.999964202962415
cancer,10750,0.898511105029492,0.796835491659422,0.999964312769279
cancer,10760,0.898406185571167,0.796624377552735,0.999964422576142
cancer,10770,0.898301266112842,0.796413263446048,0.999964532383006
cancer,10780,0.898196346654517,0.796202149339361,0.99996464218987
cancer,10790,0.898091427196193,0.795991035232674,0.999964751996734
cancer,10800,0.897986507737868,0.795779921125986,0.999964861803597
cancer,10810,0.897881588279543,0.795568807019299,0.999964971610461
cancer,10820,0.897776668821219,0.795357692912612,0.999965081417325
cancer,10830,0.897671749362894,0.795146578805925,0.999965191224189
cancer,10840,0.897566829904569,0.794935464699238,0.999965301031052
cancer,10850,0.897461910446245,0.794724350592551,0.999965410837916
cancer,10860,0.89735699098792,0.794513236485864,0.99996552064478
cancer,10870,0.897252071529595,0.794302122379176,0.999965630451644
cancer,10880,0.89714715207127,0.794091008272489,0.999965740258508
cancer,10890,0.897042232612946,0.793879894165802,0.999965850065371
cancer,10900,0.896937313154621,0.793668780059115,0.999965959872235
cancer,10910,0.896832393696296,0.793457665952428,0.999966069679099
cancer,10920,0.896727474237972,0.793246551845741,0.999966179485962
cancer,10930,0.896622554779647,0.793035437739054,0.999966289292826
cancer,10940,0.896517635321322,0.792824323632366,0.99996639909969
cancer,10950,0.896412715862997,0.792613209525679,0.999966508906554
cancer,10960,0.896307796404673,0.792402095418992,0.999966618713417
cancer,10970,0.896202876946348,0.792190981312305,0.999966728520281
cancer,10980,0.896097957488023,0.791979867205618,0.999966838327145
cancer,10990,0.895993038029698,0.791768753098931,0.999966948134009
cancer,11000,0.895888118571374,0.791557638992244,0.999967057940873
cancer,11010,0.895783199113049,0.791346524885556,0.999967167747736
cancer,11020,0.895678279654724,0.791135410778869,0.9999672775546
cancer,11030,0.895573360196399,0.790924296672182,0.999967387361464
cancer,11040,0.895468440738075,0.790713182565495,0.999967497168327
cancer,11050,0.89536352127975,0.790502068458808,0.999967606975191
cancer,11060,0.895258601821425,0.790290954352121,0.999967716782055
cancer,11070,0.895153682363101,0.790079840245434,0.999967826588919
cancer,11080,0.895048762904776,0.789868726138747,0.999967936395783
cancer,11090,0.894943843446451,0.789657612032059,0.999968046202646
cancer,11100,0.894838923988127,0.789446497925372,0.99996815600951
cancer,11110,0.894734004529802,0.789235383818685,0.999968265816374
cancer,11120,0.894629085071477,0.789024269711998,0.999968375623238
cancer,11130,0.894524165613152,0.788813155605311,0.999968485430101
cancer,11140,0.894419246154827,0.788602041498624,0.999968595236965
cancer,11150,0.894314326696503,0.788390927391937,0.999968705043829
cancer,11160,0.894209407238178,0.788179813285249,0.999968814850693
cancer,11170,0.894104487779853,0.787968699178562,0.999968924657557
cancer,11180,0.893999568321529,0.787757585071875,0.99996903446442
cancer,11190,0.893894648863204,0.787546470965188,0.999969144271284
cancer,11200,0.893789729404879,0.787335356858501,0.999969254078148
cancer,11210,0.893684809946555,0.787124242751814,0.999969363885011
cancer,11220,0.89357989048823,0.786913128645127,0.999969473691875
cancer,11230,0.893474971029905,0.78670201453844,0.999969583498739
cancer,11240,0.89337005157158,0.786490900431752,0.999969693305603
cancer,11250,0.893265132113256,0.786279786325065,0.999969803112467
cancer,11260,0.893160212654931,0.786068672218378,0.99996991291933
cancer,11270,0.893055293196606,0.785857558111691,0.999970022726194
cancer,11280,0.892950373738281,0.785646444005004,0.999970132533058
cancer,11290,0.892845454279957,0.785435329898317,0.999970242339922
cancer,11300,0.892740534821632,0.78522421579163,0.999970352146785
cancer,11310,0.892635615363307,0.785013101684943,0.999970461953649
cancer,11320,0.892530695904983,0.784801987578255,0.999970571760513
cancer,11330,0.892425776446658,0.784590873471568,0.999970681567377
cancer,11340,0.892320856988333,0.784379759364881,0.99997079137424
cancer,11350,0.892215937530008,0.784168645258194,0.999970901181104
cancer,11360,0.892111018071684,0.783957531151507,0.999971010987968
cancer,11370,0.892006098613359,0.78374641704482,0.999971120794832
cancer,11380,0.891901179155034,0.783535302938133,0.999971230601695
cancer,11390,0.891796259696709,0.783324188831445,0.999971340408559
cancer,11400,0.891691340238385,0.783113074724758,0.999971450215423
cancer,11410,0.89158642078006,0.782901960618071,0.999971560022287
cancer,11420,0.891481501321735,0.782690846511384,0.999971669829151
cancer,11430,0.89137658186341,0.782479732404697,0.999971779636014
cancer,11440,0.891271662405086,0.78226861829801,0.999971889442878
cancer,11450,0.891166742946761,0.782057504191323,0.999971999249742
cancer,11460,0.891061823488436,0.781846390084635,0.999972109056606
cancer,11470,0.890956904030112,0.781635275977948,0.999972218863469
cancer,11480,0.890851984571787,0.781424161871261,0.999972328670333
cancer,11490,0.890747065113462,0.781213047764574,0.999972438477197
cancer,11500,0.890642145655138,0.781001933657887,0.99997254828406
cancer,11510,0.890537226196813,0.7807908195512,0.999972658090924
cancer,11520,0.890432306738488,0.780579705444513,0.999972767897788
cancer,11530,0.890327387280163,0.780368591337826,0.999972877704652
cancer,11540,0.890222467821839,0.780157477231138,0.999972987511516
cancer,11550,0.890117548363514,0.779946363124451,0.999973097318379
cancer,11560,0.890012628905189,0.779735249017764,0.999973207125243
cancer,11570,0.889907709446865,0.779524134911077,0.999973316932107
cancer,11580,0.88980278998854,0.77931302080439,0.999973426738971
cancer,11590,0.889697870530215,0.779101906697703,0.999973536545834
cancer,11600,0.88959295107189,0.778890792591016,0.999973646352698
cancer,11610,0.889488031613566,0.778679678484329,0.999973756159562
cancer,11620,0.889383112155241,0.778468564377641,0.999973865966426
cancer,11630,0.889278192696916,0.778257450270954,0.999973975773289
cancer,11640,0.889173273238592,0.778046336164267,0.999974085580153
cancer,11650,0.889068353780267,0.77783522205758,0.999974195387017
cancer,11660,0.888963434321942,0.777624107950893,0.999974305193881
cancer,11670,0.888858514863617,0.777412993844206,0.999974415000744
cancer,11680,0.888753595405293,0.777201879737519,0.999974524807608
cancer,11690,0.888648675946968,0.776990765630831,0.999974634614472
cancer,11700,0.888543756488643,0.776779651524144,0.999974744421336
cancer,11710,0.888438837030318,0.776568537417457,0.999974854228199
cancer,11720,0.888333917571994,0.77635742331077,0.999974964035063
cancer,11730,0.888228998113669,0.776146309204083,0.999975073841927
cancer,11740,0.888124078655344,0.775935195097396,0.999975183648791
cancer,11750,0.88801915919702,0.775724080990709,0.999975293455655
cancer,11760,0.887914239738695,0.775512966884022,0.999975403262518
cancer,11770,0.88780932028037,0.775301852777334,0.999975513069382
cancer,11780,0.887704400822045,0.775090738670647,0.999975622876246
cancer,11790,0.887599481363721,0.77487962456396,0.999975732683109
cancer,11800,0.887494561905396,0.774668510457273,0.999975842489973
cancer,11810,0.887389642447071,0.774457396350586,0.999975952296837
cancer,11820,0.887284722988746,0.774246282243899,0.999976062103701
cancer,11830,0.887179803530422,0.774035168137212,0.999976171910564
cancer,11840,0.887074884072097,0.773824054030524,0.999976281717428
cancer,11850,0.886969964613772,0.773612939923837,0.999976391524292
cancer,11860,0.886865045155447,0.77340182581715,0.999976501331156
cancer,11870,0.886760125697123,0.773190711710463,0.999976611138019
cancer,11880,0.886655206238798,0.772979597603776,0.999976720944883
cancer,11890,0.886550286780473,0.772768483497089,0.999976830751747
cancer,11900,0.886445367322149,0.772557369390402,0.999976940558611
cancer,11910,0.886340447863824,0.772346255283715,0.999977050365475
cancer,11920,0.886235528405499,0.772135141177027,0.999977160172338
cancer,11930,0.886130608947175,0.77192402707034,0.999977269979202
cancer,11940,0.88602568948885,0.771712912963653,0.999977379786066
cancer,11950,0.885920770030525,0.771501798856966,0.99997748959293
cancer,11960,0.8858158505722,0.771290684750279,0.999977599399793
cancer,11970,0.885710931113876,0.771079570643592,0.999977709206657
cancer,11980,0.885606011655551,0.770868456536905,0.999977819013521
cancer,11990,0.885501092197226,0.770657342430217,0.999977928820385
cancer,12000,0.885396172738901,0.77044622832353,0.999978038627248
cvd,0,0.99999744119123,1,1
cvd,10,1.00049416272556,1.0001816825048,1.0007586204439
cvd,20,1.00098419939233,1.00036060593907,1.00150731110275
cvd,30,1.00146756964322,1.00053677724381,1.00224609971062
cvd,40,1.0019442919299,1.00073375426272,1.00297501400159
cvd,50,1.00241438470403,1.00091014372173,1.00369408170974
cvd,60,1.00287786641727,1.00108372786239,1.00440333056913
cvd,70,1.00333475552129,1.00125451384685,1.00510278831386
cvd,80,1.00378507046776,1.00142250883726,1.00579248267799
cvd,90,1.00422882970835,1.00158771999578,1.0064724413956
cvd,100,1.00466605169472,1.00175015448457,1.00714269220077
cvd,110,1.00509675487854,1.00190981946578,1.00780684090779
cvd,120,1.00552095771148,1.00206672210156,1.00845807697774
